Fiscal Year,Fund ID,Fund Name,Fund Type,Department ID,Department Name,Department Type,GL Account,GL Description,GL Category,Revenue or Expenditure,Current,Adopted,Actuals
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,8900,8900,8900
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,1799,1799,0
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,520805,Education & Training,Other Services and Charges,Expenditures,5616,5616,2774
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,520905,Travel - Training Related,Other Services and Charges,Expenditures,10000,10000,11527
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522721,Interfund HR Client Services,Other Services and Charges,Expenditures,18805,18805,21108
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522722,Interfund KRONOS Service Chargeback,Other Services and Charges,Expenditures,722,722,283
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522724,Interfund - Application Services Exp,Other Services and Charges,Expenditures,16841,16841,11985
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522726,Interfund - Data Services Exp,Other Services and Charges,Expenditures,20538,20538,16110
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522727,Interfund - Voice Services Exp,Other Services and Charges,Expenditures,0,0,43
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,0,0,52
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522729,Interfund - Voice Labor Exp,Other Services and Charges,Expenditures,0,0,53
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522775,Intfd Parking - Hobby,Other Services and Charges,Expenditures,1909,1909,1114
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522780,Interfund Metro Passes,Other Services and Charges,Expenditures,9702,9702,3580
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522815,Intfd Print Shop Services,Other Services and Charges,Expenditures,0,0,28
2023,1002,Central Service,Service Chargeback Funds,7000,Planning & Development,Development & Maintenance Services,522830,Interfund GIS Services,Other Services and Charges,Expenditures,36992,36992,32435
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,424110,Other Interfund Services,Direct Interfund Services,Revenues,2191423,2191423,1263227
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,424170,Interfund HR Client Services,Charges for Services,Revenues,23012417,23012417,18624264
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,424171,Interfund HR Onboarding&VerificationSvcs,Charges for Services,Revenues,0,0,403356
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,426290,Other Service Charges,Charges for Services,Revenues,388528,388528,470890
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,426330,Miscellaneous Copies Fees,Charges for Services,Revenues,5000,5000,3218
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,426370,Training Services,Charges for Services,Revenues,150000,150000,74745
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,451050,Lab Services,Direct Interfund Services,Revenues,483687,483687,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,457070,Temporary Personnel Services,Direct Interfund Services,Revenues,12947723,12100000,13709031
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,12290844,13019293,11245720
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500030,Salary Part Time - Civilian,Personnel Services,Expenditures,90618,135561,86044
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500060,Overtime - Civilian,Personnel Services,Expenditures,0,0,2503
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,20788,20788,12205
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,500210,Pay for Performance-Municipal,Personnel Services,Expenditures,0,0,4400
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,1037364,1098845,949739
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,2544722,2695584,2300041
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,0,0,195136
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,946719,1005884,848214
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,1710022,1956122,1413658
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,6251,6251,5468
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,164888,164888,142438
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,14799,15094,13189
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,54863,54568,47270
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,503100,Workers Compensation-Civilian-Claim,Personnel Services,Expenditures,0,0,32942
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,504030,Unemployment Claims - Administration,Personnel Services,Expenditures,0,0,1840
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511030,Mechanical Hardware,Supplies,Expenditures,0,0,1134
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511040,Audiovisual Supplies,Supplies,Expenditures,1000,2000,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,3478,3430,8619
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511050,Paper & Printing Supplies,Supplies,Expenditures,6648,7094,852
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,37240,45315,31047
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511060,Postage,Supplies,Expenditures,0,0,21
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,37902,39474,28457
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511080,General Laboratory Supplies,Supplies,Expenditures,600,1200,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511095,Small Technical & Scientific Equipment,Supplies,Expenditures,2545,5090,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511120,Clothing,Supplies,Expenditures,5240,3890,6637
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511125,Food Supplies,Supplies,Expenditures,13500,9500,2291
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,511150,Miscellaneous Parts & Supplies,Supplies,Expenditures,0,9000,3554
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520100,Temporary Personnel  Services,Other Services and Charges,Expenditures,14939111,12308400,13702252
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,557558,609586,402711
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520110,Management Consulting Services,Other Services and Charges,Expenditures,1094057,1199600,151535
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520114,Miscellaneous Support Services,Other Services and Charges,Expenditures,131310,110500,405414
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520116,Parking Services Contract,Other Services and Charges,Expenditures,0,4140,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,320625,350565,300297
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520121,Application Services,Other Services and Charges,Expenditures,175000,175000,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520133,Private Investigative Services,Other Services and Charges,Expenditures,375000,390000,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520520,Printing & Reproduction Services,Other Services and Charges,Expenditures,3000,3000,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520605,Advertising Services,Other Services and Charges,Expenditures,25600,25600,22735
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,43092,42566,36426
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520770,Insurance Administration Fees,Other Services and Charges,Expenditures,2018,2018,43
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520805,Education & Training,Other Services and Charges,Expenditures,118782,266602,105328
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520900,CIP-Cap Equip Acq.,Other Services and Charges,Expenditures,22,224460,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520905,Travel - Training Related,Other Services and Charges,Expenditures,27725,27725,11534
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,7619,7619,11075
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,521405,Building Maintenance Services,Other Services and Charges,Expenditures,2000,2000,1509
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,521715,Office Equipment Rental,Other Services and Charges,Expenditures,0,31408,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,521725,Other Rental,Other Services and Charges,Expenditures,0,25000,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,521730,Parking Space Rental,Other Services and Charges,Expenditures,4140,0,1140
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,144213,91650,85827
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522722,Interfund KRONOS Service Chargeback,Other Services and Charges,Expenditures,12678,12678,4973
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522724,Interfund - Application Services Exp,Other Services and Charges,Expenditures,1473805,1512705,1462352
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522725,Interfund Postage,Other Services and Charges,Expenditures,9900,9900,3207
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522726,Interfund - Data Services Exp,Other Services and Charges,Expenditures,313983,313983,259925
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522727,Interfund - Voice Services Exp,Other Services and Charges,Expenditures,32441,32441,17705
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,33046,33046,28251
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522729,Interfund - Voice Labor Exp,Other Services and Charges,Expenditures,1083,1083,3167
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522730,Interfund Engineering Services,Other Services and Charges,Expenditures,11400,0,0
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522733,Interfund HR Onboard,Other Services and Charges,Expenditures,0,0,1523
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522735,Interfund Parking - HF,Other Services and Charges,Expenditures,97360,82756,99744
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522775,Intfd Parking - Hobby,Other Services and Charges,Expenditures,6746,17190,3674
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522780,Interfund Metro Passes,Other Services and Charges,Expenditures,26507,64015,12489
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522805,Interfund Network Services,Other Services and Charges,Expenditures,31408,0,24496
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522815,Intfd Print Shop Services,Other Services and Charges,Expenditures,5760,5760,5568
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522822,Interfund Insurance,Other Services and Charges,Expenditures,8676,8676,7684
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,522830,Interfund GIS Services,Other Services and Charges,Expenditures,27512,27512,24123
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,551010,Non-Capital Office Furniture & Equipment,Non-Capital Equipment,Expenditures,4200,4200,3589
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,551015,Non-Capital Computer Equipment,Non-Capital Equipment,Expenditures,116932,8800,99787
2023,1002,Central Service,Service Chargeback Funds,8000,Human Resources Dept.,Administrative Services,560810,Cap Exp-Controlled Equipment,Equipment,Expenditures,4438,0,4438
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,0,0,51175
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,500060,Overtime - Civilian,Personnel Services,Expenditures,0,0,3421
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,501070,Pension - Civilian,Personnel Services,Expenditures,0,0,4314
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,0,0,10455
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,502010,FICA - Civilian,Personnel Services,Expenditures,0,0,4143
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,0,0,7080
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,0,0,26
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,0,0,17220
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,0,0,75
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,0,0,271
2023,1003,In-House Renovation,Service Chargeback Funds,2500,General Services Department,Development & Maintenance Services,511025,Electrical Hardware,Supplies,Expenditures,0,0,-3209
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,424222,Intfd Insurance Fees,Charges for Services,Revenues,28263283,28259271,26379717
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,595061,595061,465679
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,50214,50214,39300
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,123520,123520,95173
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,45522,45522,33867
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,47274,47274,54220
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,283,283,226
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,23000,23000,41827
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,492,492,376
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,1770,1770,1354
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,503100,Workers Compensation-Civilian-Claim,Personnel Services,Expenditures,3800,3800,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,660,660,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511050,Paper & Printing Supplies,Supplies,Expenditures,500,500,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,300,300,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,1500,1500,743
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520100,Temporary Personnel  Services,Other Services and Charges,Expenditures,12106,12106,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,96,96,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520110,Management Consulting Services,Other Services and Charges,Expenditures,20000,20000,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520115,Real Estate Lease/Office Rental,Other Services and Charges,Expenditures,25400,25400,20538
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520510,Mail/Delivery Services,Other Services and Charges,Expenditures,200,200,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520605,Advertising Services,Other Services and Charges,Expenditures,5680,5680,4748
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520705,Insurance Fees,Other Services and Charges,Expenditures,26413169,26413169,25456455
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,785,785,75
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520770,Insurance Administration Fees,Other Services and Charges,Expenditures,673200,673200,75700
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520805,Education & Training,Other Services and Charges,Expenditures,3110,3110,1165
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520905,Travel - Training Related,Other Services and Charges,Expenditures,0,0,426
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,0,0,3592
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,521305,Indirect Cost Recovery Payment,Other Services and Charges,Expenditures,137339,137339,103005
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,35515,35515,31830
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522721,Interfund HR Client Services,Other Services and Charges,Expenditures,10280,6268,9595
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522722,Interfund KRONOS Service Chargeback,Other Services and Charges,Expenditures,162,324,128
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522724,Interfund - Application Services Exp,Other Services and Charges,Expenditures,20936,20848,18413
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522725,Interfund Postage,Other Services and Charges,Expenditures,80,80,3
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522726,Interfund - Data Services Exp,Other Services and Charges,Expenditures,5209,5209,4340
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522727,Interfund - Voice Services Exp,Other Services and Charges,Expenditures,31,0,19
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,14,0,23
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522729,Interfund - Voice Labor Exp,Other Services and Charges,Expenditures,29,0,24
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522735,Interfund Parking - HF,Other Services and Charges,Expenditures,650,650,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522775,Intfd Parking - Hobby,Other Services and Charges,Expenditures,936,936,0
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522780,Interfund Metro Passes,Other Services and Charges,Expenditures,1644,1644,614
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522815,Intfd Print Shop Services,Other Services and Charges,Expenditures,1000,1000,179
2023,1004,Property & Casualty,Service Chargeback Funds,6500,Admn. & Regulatory Affairs,Administrative Services,522830,Interfund GIS Services,Other Services and Charges,Expenditures,1816,1816,1593
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,424070,Interfund Legal Services,Direct Interfund Services,Revenues,28639166,28639166,13276757
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,452030,Miscellaneous Revenue,Miscellaneous/Other,Revenues,0,0,4554
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,500010,Salary Base Pay - Civilian,Personnel Services,Expenditures,6709610,6709610,5670910
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,500060,Overtime - Civilian,Personnel Services,Expenditures,0,0,8
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,500110,Bilingual Pay - Civilian,Personnel Services,Expenditures,1808,1808,2117
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,501070,Pension - Civilian,Personnel Services,Expenditures,566135,566135,478356
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,501075,Pension Legacy-Civilian,Personnel Services,Expenditures,1394945,1394945,1158517
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,501120,Termination Pay - Civilian,Personnel Services,Expenditures,104000,104000,9619
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,502010,FICA - Civilian,Personnel Services,Expenditures,497702,497702,410198
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503010,Health Ins-Act Civilian,Personnel Services,Expenditures,608377,608377,491462
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503015,Basic Life Insurance - Active Civilian,Personnel Services,Expenditures,2976,2976,2745
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503050,Health/Life Insurance - Retiree Civilian,Personnel Services,Expenditures,103362,103362,42154
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503060,Long Term Disability-Civilian,Personnel Services,Expenditures,4871,4871,4238
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,503090,Workers Compensation-Civilian-Admin,Personnel Services,Expenditures,17522,17522,15141
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,504030,Unemployment Claims - Administration,Personnel Services,Expenditures,10500,10500,0
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,511045,Computer Supplies,Supplies,Expenditures,3040,60500,0
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,511050,Paper & Printing Supplies,Supplies,Expenditures,7000,7000,0
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,511055,Publications & Printed Materials,Supplies,Expenditures,80610,72500,64763
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,511060,Postage,Supplies,Expenditures,0,0,4000
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,511070,Misc Office Supplies,Supplies,Expenditures,6540,30000,0
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,520107,Computer Info/Contr,Other Services and Charges,Expenditures,9620,9620,4634
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,520108,Information Resource Services,Other Services and Charges,Expenditures,15600,15600,11700
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,520114,Miscellaneous Support Services,Other Services and Charges,Expenditures,644810,472000,163118
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,100000,100000,85695
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,520133,Private Investigative Services,Other Services and Charges,Expenditures,18000,18000,3448
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,520510,Mail/Delivery Services,Other Services and Charges,Expenditures,10000,10000,1699
2023,1004,Property & Casualty,Service Chargeback Funds,9000,Legal Department,Administrative Services,520520,Printing & Reproduction Services,Other Services and Charges,Expenditures,75000,75000,104
