Fiscal Year,Fund ID,Fund Name,Fund Type,Department ID,Department Name,Department Type,GL Account,GL Description,GL Category,Revenue or Expenditure,Current,Adopted,Actuals
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520100,Temporary Personnel  Services,Other Services and Charges,Expenditures,132489,132489,79548
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520102,Security Services,Other Services and Charges,Expenditures,50000,50000,-7277
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,134668,134668,147290
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520112,Banking Services,Other Services and Charges,Expenditures,34000,34000,28744
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520114,Miscellaneous Support Services,Other Services and Charges,Expenditures,51109,54609,31112
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520118,Refuse Disposal,Other Services and Charges,Expenditures,70000,85000,36874
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,28945,28945,36401
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520123,Vehicle & Motor Equipment Services,Other Services and Charges,Expenditures,165099,165099,22095
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520124,Other Equipment Services,Other Services and Charges,Expenditures,30000,30000,34721
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520132,Contracts/Sponsorships,Other Services and Charges,Expenditures,80000,80000,67744
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520136,Billing & Collection Services,Other Services and Charges,Expenditures,4950000,3400000,4508386
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520139,Motor Pool Charges,Other Services and Charges,Expenditures,19595,19595,2522
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520142,Classified C.S. Arbitration Cost,Other Services and Charges,Expenditures,25000,25000,24457
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520152,Telemetry Services,Other Services and Charges,Expenditures,2070378,2081378,1720599
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520153,Protective Gear Cleaning Services,Other Services and Charges,Expenditures,965600,1025600,1047223
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520515,Print Shop Services,Other Services and Charges,Expenditures,13104,12904,987
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520520,Printing & Reproduction Services,Other Services and Charges,Expenditures,16350,15850,6420
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520710,State/Federal Inspection Fees,Other Services and Charges,Expenditures,27525,27525,29091
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520725,Assessments - Other Governments,Other Services and Charges,Expenditures,812962,812962,360823
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520745,Third Party Collection Fees,Other Services and Charges,Expenditures,280000,280000,238633
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,54078,53378,46177
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520805,Education & Training,Other Services and Charges,Expenditures,197281,210095,109301
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520806,Paramedic/EMT Continuing Edu,Other Services and Charges,Expenditures,81100,81100,9188
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520807,Initial/Recert EMS Training,Other Services and Charges,Expenditures,718282,718282,398104
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520905,Travel - Training Related,Other Services and Charges,Expenditures,103166,92166,94723
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,5000,5000,19876
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,521405,Building Maintenance Services,Other Services and Charges,Expenditures,300000,300000,164309
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,521415,Land and Grounds Maintenance,Other Services and Charges,Expenditures,150071,150071,96320
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,521705,Equipment Rental,Other Services and Charges,Expenditures,684094,684094,728645
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,137833,137833,79221
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522431,EMS Equipment Maint,Other Services and Charges,Expenditures,284796,284796,252928
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522432,Life Safety Equipment Maintenance,Other Services and Charges,Expenditures,829460,809460,719397
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522721,Interfund HR Client Services,Other Services and Charges,Expenditures,3970475,4747242,3228965
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522722,Interfund KRONOS Service Chargeback,Other Services and Charges,Expenditures,562207,562207,261644
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522723,Interfund Drainage Charge Service Chargeback,Other Services and Charges,Expenditures,96700,96700,99240
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522724,Interfund - Application Services Exp,Other Services and Charges,Expenditures,5062320,5062320,4810798
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522726,Interfund - Data Services Exp,Other Services and Charges,Expenditures,3736143,3736143,3003007
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522727,Interfund - Voice Services Exp,Other Services and Charges,Expenditures,1189381,1189381,1552980
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,1154312,1220064,834974
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522729,Interfund - Voice Labor Exp,Other Services and Charges,Expenditures,57560,57560,7301
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522731,Interfund Vehicle Accidents,Other Services and Charges,Expenditures,1635357,1446567,727547
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522795,Other Interfund Services,Other Services and Charges,Expenditures,3304284,3304284,3519862
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522805,Interfund Network Services,Other Services and Charges,Expenditures,64340,64340,62945
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522821,Interfund Permit Ctr Point of Sale Chgb,Other Services and Charges,Expenditures,212900,212900,237015
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522830,Interfund GIS Services,Other Services and Charges,Expenditures,372811,372811,340856
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522840,Interfund Permitting Center Rent Chargeback,Other Services and Charges,Expenditures,140500,140500,140484
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522845,Interfund Vehicle Services,Other Services and Charges,Expenditures,13555741,11362475,11099244
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522846,Interfund Vehicle Fuel,Other Services and Charges,Expenditures,4646219,3757581,4908956
2022,1000,General Fund,General Funds,1200,Houston Fire Department (HFD),Public Safety,522850,Interfund Radio System Access,Other Services and Charges,Expenditures,1505624,1724901,1336177
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520100,Temporary Personnel  Services,Other Services and Charges,Expenditures,180000,127002,273961
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520101,Janitorial Services,Other Services and Charges,Expenditures,55298,55298,42224
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520102,Security Services,Other Services and Charges,Expenditures,140000,145600,91901
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520103,Subrecipient Contract Services,Other Services and Charges,Expenditures,20000,19800,17202
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520106,Architectural Services,Other Services and Charges,Expenditures,260,2000,258
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,30000,30300,30425
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520114,Miscellaneous Support Services,Other Services and Charges,Expenditures,150000,160900,145427
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520115,Real Estate Lease/Office Rental,Other Services and Charges,Expenditures,502940,502940,384873
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520116,Parking Services Contract,Other Services and Charges,Expenditures,5000,5100,37
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,107000,98500,127350
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520120,Communications Equipment Services,Other Services and Charges,Expenditures,2000,2000,2982
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520124,Other Equipment Services,Other Services and Charges,Expenditures,30000,35100,29244
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520139,Motor Pool Charges,Other Services and Charges,Expenditures,115000,315528,104539
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520157,Computer Software Maintenance Services,Other Services and Charges,Expenditures,200000,359595,109182
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520159,Non-Sub-recipient Grant Contract,Other Services and Charges,Expenditures,605000,483000,222697
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520510,Mail/Delivery Services,Other Services and Charges,Expenditures,3000,2800,2990
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520515,Print Shop Services,Other Services and Charges,Expenditures,35000,46379,15752
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520520,Printing & Reproduction Services,Other Services and Charges,Expenditures,70000,68220,2114
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520605,Advertising Services,Other Services and Charges,Expenditures,3000,700,2998
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520763,Intergov Contribution-1115 Waiver,Other Services and Charges,Expenditures,11159835,11347931,11159835
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,135000,97030,113625
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520805,Education & Training,Other Services and Charges,Expenditures,117000,122200,83301
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520905,Travel - Training Related,Other Services and Charges,Expenditures,96000,283868,78266
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,10000,53030,8313
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,521725,Other Rental,Other Services and Charges,Expenditures,125000,120000,84235
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522305,Freight Charges,Other Services and Charges,Expenditures,10,300,7
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,400000,304550,221146
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522435,Interest Charges Past Due Accounts,Other Services and Charges,Expenditures,5000,500,3432
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522721,Interfund HR Client Services,Other Services and Charges,Expenditures,482148,699383,695317
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522722,Interfund KRONOS Service Chargeback,Other Services and Charges,Expenditures,51865,25613,49404
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522723,Interfund Drainage Charge Service Chargeback,Other Services and Charges,Expenditures,88900,88900,86044
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522724,Interfund - Application Services Exp,Other Services and Charges,Expenditures,1746860,980995,1934953
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522726,Interfund - Data Services Exp,Other Services and Charges,Expenditures,1659278,1032026,1112189
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522727,Interfund - Voice Services Exp,Other Services and Charges,Expenditures,592613,592613,646054
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,609568,753929,413871
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522729,Interfund - Voice Labor Exp,Other Services and Charges,Expenditures,62567,62567,43292
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522731,Interfund Vehicle Accidents,Other Services and Charges,Expenditures,35000,43049,55267
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522795,Other Interfund Services,Other Services and Charges,Expenditures,206724,206724,89440
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522805,Interfund Network Services,Other Services and Charges,Expenditures,252582,252582,293536
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522821,Interfund Permit Ctr Point of Sale Chgb,Other Services and Charges,Expenditures,15000,15000,14853
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522830,Interfund GIS Services,Other Services and Charges,Expenditures,172234,172234,157471
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522840,Interfund Permitting Center Rent Chargeback,Other Services and Charges,Expenditures,19000,19000,19331
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522845,Interfund Vehicle Services,Other Services and Charges,Expenditures,560276,561088,468456
2022,1000,General Fund,General Funds,3800,Houston Health Department,Human & Cultural Services,522846,Interfund Vehicle Fuel,Other Services and Charges,Expenditures,295285,201708,283960
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520100,Temporary Personnel  Services,Other Services and Charges,Expenditures,28635,28635,8734
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,1943,1943,1796
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520114,Miscellaneous Support Services,Other Services and Charges,Expenditures,82592,82600,49058
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520115,Real Estate Lease/Office Rental,Other Services and Charges,Expenditures,819009,819009,752354
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520120,Communications Equipment Services,Other Services and Charges,Expenditures,6000,6000,5661
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520123,Vehicle & Motor Equipment Services,Other Services and Charges,Expenditures,1955,1955,221
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520139,Motor Pool Charges,Other Services and Charges,Expenditures,25860,25860,9986
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520740,Document Recording/Filing Fees,Other Services and Charges,Expenditures,86004,86004,33280
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,2400,2400,1678
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520805,Education & Training,Other Services and Charges,Expenditures,5700,5700,3000
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,8598,8598,8765
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,521405,Building Maintenance Services,Other Services and Charges,Expenditures,2000,2000,1862
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,521415,Land and Grounds Maintenance,Other Services and Charges,Expenditures,900000,900000,907625
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,521726,Ice Machine Rental,Other Services and Charges,Expenditures,1400,1392,1050
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,521905,Legal Services,Other Services and Charges,Expenditures,2100,2100,1282
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,652138,13328,493791
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522721,Interfund HR Client Services,Other Services and Charges,Expenditures,103688,169324,153162
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522722,Interfund KRONOS Service Chargeback,Other Services and Charges,Expenditures,7363,7363,7031
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522724,Interfund - Application Services Exp,Other Services and Charges,Expenditures,201667,201667,186906
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522726,Interfund - Data Services Exp,Other Services and Charges,Expenditures,159722,159722,129245
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522727,Interfund - Voice Services Exp,Other Services and Charges,Expenditures,21424,21424,18150
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,75233,85595,60402
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522729,Interfund - Voice Labor Exp,Other Services and Charges,Expenditures,5000,5000,180
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522731,Interfund Vehicle Accidents,Other Services and Charges,Expenditures,15893,8504,14858
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522805,Interfund Network Services,Other Services and Charges,Expenditures,20906,20906,18750
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522830,Interfund GIS Services,Other Services and Charges,Expenditures,74843,74843,68428
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522845,Interfund Vehicle Services,Other Services and Charges,Expenditures,254645,263993,231525
2022,1000,General Fund,General Funds,1100,Dept of Neighborhoods (DON),Human & Cultural Services,522846,Interfund Vehicle Fuel,Other Services and Charges,Expenditures,105825,75758,100456
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520102,Security Services,Other Services and Charges,Expenditures,75000,75000,75000
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520107,Computer Info/Contr,Other Services and Charges,Expenditures,1423852,1423852,1423852
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,1000,1000,5416
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520110,Management Consulting Services,Other Services and Charges,Expenditures,60000,60000,73364
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520114,Miscellaneous Support Services,Other Services and Charges,Expenditures,121020,121020,121020
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520115,Real Estate Lease/Office Rental,Other Services and Charges,Expenditures,161340,161340,165084
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520119,Computer Eq/SW Mnt,Other Services and Charges,Expenditures,40000,40000,40000
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520120,Communications Equipment Services,Other Services and Charges,Expenditures,1600,1600,1600
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520124,Other Equipment Services,Other Services and Charges,Expenditures,376631,376631,338165
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520139,Motor Pool Charges,Other Services and Charges,Expenditures,70785,70785,73078
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520515,Print Shop Services,Other Services and Charges,Expenditures,1500,1500,1500
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520520,Printing & Reproduction Services,Other Services and Charges,Expenditures,8772,8772,8411
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,285,285,150
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520805,Education & Training,Other Services and Charges,Expenditures,15280,15280,15280
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,300,2300,300
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,521730,Parking Space Rental,Other Services and Charges,Expenditures,0,61500,111
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,458148,426930,456210
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522721,Interfund HR Client Services,Other Services and Charges,Expenditures,539176,822695,825296
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522722,Interfund KRONOS Service Chargeback,Other Services and Charges,Expenditures,26138,26138,24968
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522723,Interfund Drainage Charge Service Chargeback,Other Services and Charges,Expenditures,48600,48600,49244
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522724,Interfund - Application Services Exp,Other Services and Charges,Expenditures,666817,666817,642820
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522726,Interfund - Data Services Exp,Other Services and Charges,Expenditures,534359,565589,403657
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522727,Interfund - Voice Services Exp,Other Services and Charges,Expenditures,252868,265699,264060
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,41192,60171,34037
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522729,Interfund - Voice Labor Exp,Other Services and Charges,Expenditures,5500,5000,4294
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522731,Interfund Vehicle Accidents,Other Services and Charges,Expenditures,4308,2504,5449
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522830,Interfund GIS Services,Other Services and Charges,Expenditures,36626,36626,33486
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522845,Interfund Vehicle Services,Other Services and Charges,Expenditures,17603,24240,31223
2022,1000,General Fund,General Funds,3400,Library,Human & Cultural Services,522846,Interfund Vehicle Fuel,Other Services and Charges,Expenditures,17622,12324,16740
2022,1000,General Fund,General Funds,3200,Housing and Community Devp.,Human & Cultural Services,520115,Real Estate Lease/Office Rental,Other Services and Charges,Expenditures,160000,160000,160000
2022,1000,General Fund,General Funds,3200,Housing and Community Devp.,Human & Cultural Services,522430,Misc Other Services & Charges,Other Services and Charges,Expenditures,56000,56000,16131
2022,1000,General Fund,General Funds,3200,Housing and Community Devp.,Human & Cultural Services,522435,Interest Charges Past Due Accounts,Other Services and Charges,Expenditures,19327,19327,13938
2022,1000,General Fund,General Funds,3200,Housing and Community Devp.,Human & Cultural Services,522723,Interfund Drainage Charge Service Chargeback,Other Services and Charges,Expenditures,4500,4500,4733
2022,1000,General Fund,General Funds,3200,Housing and Community Devp.,Human & Cultural Services,522728,Interfund - Wireless Services Exp,Other Services and Charges,Expenditures,43806,43806,14929
2022,1000,General Fund,General Funds,3200,Housing and Community Devp.,Human & Cultural Services,522830,Interfund GIS Services,Other Services and Charges,Expenditures,38761,38761,35439
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520100,Temporary Personnel  Services,Other Services and Charges,Expenditures,202672,202672,161478
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520101,Janitorial Services,Other Services and Charges,Expenditures,123400,123400,112672
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520102,Security Services,Other Services and Charges,Expenditures,178400,178400,156902
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520108,Information Resource Services,Other Services and Charges,Expenditures,109400,109400,8069
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520109,"Medical, Dental & Laboratory Services",Other Services and Charges,Expenditures,20200,20200,25260
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520112,Banking Services,Other Services and Charges,Expenditures,5600,5600,-1310
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520114,Miscellaneous Support Services,Other Services and Charges,Expenditures,32900,32900,241375
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520115,Real Estate Lease/Office Rental,Other Services and Charges,Expenditures,745800,741300,755983
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520116,Parking Services Contract,Other Services and Charges,Expenditures,100,100,29
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520118,Refuse Disposal,Other Services and Charges,Expenditures,193100,193100,248691
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520123,Vehicle & Motor Equipment Services,Other Services and Charges,Expenditures,75000,75000,75414
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520124,Other Equipment Services,Other Services and Charges,Expenditures,126900,126900,80363
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520127,Structural Construction Work Services,Other Services and Charges,Expenditures,158700,158700,84509
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520128,Other Construction Work Services,Other Services and Charges,Expenditures,5700,15700,5843
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520146,Contract Instructor Sports,Other Services and Charges,Expenditures,109900,109900,157132
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520157,Computer Software Maintenance Services,Other Services and Charges,Expenditures,15200,15200,12061
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520510,Mail/Delivery Services,Other Services and Charges,Expenditures,2300,2300,656
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520520,Printing & Reproduction Services,Other Services and Charges,Expenditures,9400,9400,21867
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520755,Contingency,Other Services and Charges,Expenditures,550000,550000,486888
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520765,Membership & Professional Fees,Other Services and Charges,Expenditures,8000,8000,10718
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520805,Education & Training,Other Services and Charges,Expenditures,55400,55400,4629
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520905,Travel - Training Related,Other Services and Charges,Expenditures,25600,25600,6849
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,520910,Travel - Non-Training Related,Other Services and Charges,Expenditures,23365,23800,9858
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,521405,Building Maintenance Services,Other Services and Charges,Expenditures,1301475,1264800,1449645
2022,1000,General Fund,General Funds,3600,Parks & Recreation,Human & Cultural Services,521410,Sewer Services,Other Services and Charges,Expenditures,1304721,1176222,1224803
